HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,CropExists,Comments,Crop_AgCROS,GrainYieldDryPerArea_AgCROS,ResidueMassDryPerArea_AgCROS
2007,124,-117.086863,46.780136,,WL,58.5,44.42,3.6710000000000003,,,,,,,89.70321129262615,,,1,,Lens culinaris (Winter Lentil),585.0,897.0321129262616
2007,125,-117.086445,46.780221000000004,,SC,198.3267716535433,62.33,3.8560000000000003,,,,,,,420.55286752848093,,,1,,Brassica napus (Spring Canola),1983.267716535433,4205.52867528481
2007,127,-117.08559328,46.78008882,,SP,176.0,44.57,3.557,,,,,,,258.32584269662925,,,1,,Pisum sativum (Spring Pea),1760.0,2583.2584269662925
2007,128,-117.085191,46.780214,,SP,215.0,43.95,3.31,,,,,,,292.28307031085546,,,1,,Pisum sativum (Spring Pea),2150.0,2922.8307031085546
2007,129,-117.084773,46.780062,,SB,443.63930447309167,44.44,2.056,,,,,,,545.0026881644924,,,1,,Hordeum vulgare (Spring Barley),4436.393044730917,5450.026881644924
2007,130,-117.084355,46.780151000000004,,SW,436.0236220472441,,1.824561403508772,,,,,,,638.7289398725278,,,1,,Triticum aestivum (Spring Wheat),4360.236220472441,6387.289398725278
2007,131,-117.083937,46.780103999999994,,SW,412.89370078740166,,2.4912280701754383,,,,,,,604.8460277122473,,,1,,Triticum aestivum (Spring Wheat),4128.937007874017,6048.460277122473
2007,132,-117.083519,46.780167,,SW,419.29133858267716,,2.4736842105263155,,,,,,,614.2178970331759,,,1,,Triticum aestivum (Spring Wheat),4192.913385826771,6142.178970331759
2007,133,-117.083101,46.780088,,SW,212.5984251968504,,1.7192982456140349,,,,,,,311.43442666470884,,,1,,Triticum aestivum (Spring Wheat),2125.984251968504,3114.3442666470883
2007,134,-117.082683,46.780157,,SW,379.9212598425197,,2.9122807017543866,,,,,,,556.5448550582298,,,1,,Triticum aestivum (Spring Wheat),3799.212598425197,5565.448550582298
2007,135,-117.08226499999999,46.780194,,SW,296.25984251968504,,2.4035087719298245,,,,,,,433.98964086146935,,,1,,Triticum aestivum (Spring Wheat),2962.5984251968503,4339.896408614693
2007,136,-117.081847,46.779996000000004,,SW,279.5275590551181,,2.5789473684210518,,,,,,,409.47859802211724,,,1,,Triticum aestivum (Spring Wheat),2795.2755905511813,4094.7859802211724
2007,137,-117.08145287,46.78014727,,SW,354.3307086614173,,2.87719298245614,,,,,,,519.0573777745149,,,1,,Triticum aestivum (Spring Wheat),3543.307086614173,5190.573777745149
2007,138,-117.081011,46.780136999999996,,WW,489.17322834645665,,1.8070175438596487,,,,,,,538.2345721393426,,,1,,Triticum aestivum (Winter Wheat),4891.7322834645665,5382.345721393426
2007,139,-117.080593,46.779993,,WW,359.74409448818903,,2.052631578947368,,,,,,,395.8244187463375,,,1,,Triticum aestivum (Winter Wheat),3597.4409448818906,3958.244187463375
2007,140,-117.080175,46.780256,,WW,401.0826771653543,,1.859649122807017,,,,,,,441.30903047642283,,,1,,Triticum aestivum (Winter Wheat),4010.826771653543,4413.090304764229
2007,141,-117.079757,46.780227,,WW,337.1062992125984,,1.2456140350877192,,,,,,,370.91617898938597,,,1,,Triticum aestivum (Winter Wheat),3371.0629921259842,3709.16178989386
2007,142,-117.07933899999999,46.780190999999995,,WW,451.77165354330714,,1.5614035087719298,,,,,,,497.08182819307495,,,1,,Triticum aestivum (Winter Wheat),4517.716535433072,4970.818281930749
2007,143,-117.07890309999999,46.78010382,,WW,475.39370078740166,44.236999999999995,2.1219,,,,,,,523.0730348959809,,,1,,Triticum aestivum (Winter Wheat),4753.937007874017,5230.730348959809
2007,144,-117.078503,46.780124,,WW,461.12204724409446,,1.824561403508772,,,,,,,507.3700141796419,,,1,,Triticum aestivum (Winter Wheat),4611.220472440945,5073.700141796418
2007,145,-117.07808500000002,46.780128999999995,,WW,439.4685039370079,,1.5614035087719298,,,,,,,483.54474136864485,,,1,,Triticum aestivum (Winter Wheat),4394.685039370079,4835.447413686448
2007,146,-117.07766699999999,46.780066,,WW,355.31496062992125,,1.8421052631578947,,,,,,,390.9510674895426,,,1,,Triticum aestivum (Winter Wheat),3553.1496062992123,3909.510674895426
2007,147,-117.077249,46.780229999999996,,WW,233.2677165354331,,1.8947368421052635,,,,,,,256.6631661911956,,,1,,Triticum aestivum (Winter Wheat),2332.677165354331,2566.631661911956
2007,148,-117.076831,46.780004,,WW,498.5236220472441,,2.017543859649123,,,,,,,548.5227581259096,,,1,,Triticum aestivum (Winter Wheat),4985.236220472441,5485.227581259096
2007,149,-117.087103,46.780421999999994,,WT,634.3503937007873,43.92,2.201,,,,,,,747.5617267971187,,,1,,Triticum durum (Winter Triticale),6343.503937007873,7475.617267971187
2007,150,-117.086685,46.780507,,WL,20.5,44.63,3.818,,,,,,,30.979042397721248,,,1,,Lens culinaris (Winter Lentil),205.0,309.79042397721247
2007,151,-117.08622506,46.78045544,,SC,164.37007874015748,62.523999999999994,3.8710000000000004,,,,,,,352.7008166694574,,,1,,Brassica napus (Spring Canola),1643.7007874015749,3527.0081666945744
2007,154,-117.08501299999999,46.780348,,SP,138.5,44.32,3.153,,,,,,,267.27811909640894,,,1,,Pisum sativum (Spring Pea),1385.0,2672.7811909640895
2007,155,-117.084595,46.780437,,SB,354.37182665495425,44.74,2.191,,,,,,,492.71165713054916,,,1,,Hordeum vulgare (Spring Barley),3543.7182665495425,4927.116571305492
2007,156,-117.084177,46.780390000000004,,SW,438.48425196850405,,2.4035087719298245,,,,,,,642.3335049959621,,,1,,Triticum aestivum (Spring Wheat),4384.84251968504,6423.335049959622
2007,157,-117.08375900000001,46.780453,,SW,259.84251968503935,,2.298245614035088,,,,,,,380.64207703464416,,,1,,Triticum aestivum (Spring Wheat),2598.4251968503936,3806.4207703464417
2007,158,-117.08334099999999,46.780374,,SW,283.46456692913387,,2.5789473684210518,,,,,,,415.245902219612,,,1,,Triticum aestivum (Spring Wheat),2834.645669291339,4152.45902219612
2007,159,-117.082923,46.780443,,SW,261.81102362204723,,2.263157894736842,,,,,,,383.5257291333915,,,1,,Triticum aestivum (Spring Wheat),2618.1102362204724,3835.257291333915
2007,160,-117.082505,46.78048,,SW,249.0157480314961,,2.280701754385965,,,,,,,364.78199049153415,,,1,,Triticum aestivum (Spring Wheat),2490.157480314961,3647.8199049153413
2007,161,-117.08208700000002,46.780282,,SW,284.4488188976378,,2.3684210526315788,,,,,,,416.6877282689856,,,1,,Triticum aestivum (Spring Wheat),2844.4881889763783,4166.877282689856
2007,162,-117.08164513,46.78040873,,SW,319.3897637795275,,3.052631578947368,,,,,,,467.8725530217501,,,1,,Triticum aestivum (Spring Wheat),3193.8976377952754,4678.725530217501
2007,163,-117.081251,46.780423,,SW,261.3188976377953,,2.719298245614035,,,,,,,382.8048161087046,,,1,,Triticum aestivum (Spring Wheat),2613.188976377953,3828.0481610870456
2007,164,-117.08083300000001,46.780279,,WW,496.5551181102362,,1.7192982456140349,,,,,,,546.3568242340007,,,1,,Triticum aestivum (Winter Wheat),4965.5511811023625,5463.568242340007
2007,165,-117.08041499999999,46.780542,,WW,589.0748031496063,,1.8947368421052635,,,,,,,648.1557171537155,,,1,,Triticum aestivum (Winter Wheat),5890.748031496063,6481.557171537155
2007,166,-117.07999699999999,46.780513,,WW,533.4645669291339,,2.333333333333333,,,,,,,586.9680847072913,,,1,,Triticum aestivum (Winter Wheat),5334.645669291339,5869.680847072913
2007,167,-117.07957900000001,46.780477000000005,,WW,388.28740157480314,44.64,2.2775,,,,,,,427.2304601790153,,,1,,Triticum aestivum (Winter Wheat),3882.8740157480315,4272.304601790153
2007,168,-117.07916100000001,46.780398,,WW,369.5866141732283,,1.859649122807017,,,,,,,406.65408820588164,,,1,,Triticum aestivum (Winter Wheat),3695.8661417322833,4066.5408820588164
2007,169,-117.07874299999999,46.780409999999996,,WW,380.9055118110237,,2.3508771929824563,,,,,,,419.1082080843572,,,1,,Triticum aestivum (Winter Wheat),3809.055118110237,4191.082080843572
2007,170,-117.078325,46.780415000000005,,WW,268.20866141732284,44.357,2.1873,,,,,,,295.10849277257716,,,1,,Triticum aestivum (Winter Wheat),2682.0866141732286,2951.0849277257716
2007,171,-117.07790700000001,46.780352,,WW,331.2007874015748,44.288000000000004,2.2916,,,,,,,364.4183773136596,,,1,,Triticum aestivum (Winter Wheat),3312.0078740157483,3644.1837731365963
2007,172,-117.07748899999999,46.780516,,WW,395.17716535433067,,1.6666666666666663,,,,,,,434.8112288006964,,,1,,Triticum aestivum (Winter Wheat),3951.7716535433065,4348.112288006964
2007,173,-117.07707099999999,46.78029,,WW,369.5866141732283,,2.1052631578947367,,,,,,,406.65408820588164,,,1,,Triticum aestivum (Winter Wheat),3695.8661417322833,4066.5408820588164
2007,174,-117.07665300000001,46.780414,,WW,491.14173228346453,,1.8070175438596487,,,,,,,540.4005060312513,,,1,,Triticum aestivum (Winter Wheat),4911.417322834645,5404.005060312513
2007,175,-117.08687900000001,46.780708000000004,,WT,480.8070866141732,43.95,2.237,,,,,,,828.3612719415373,,,1,,Triticum durum (Winter Triticale),4808.070866141732,8283.612719415374
2007,176,-117.08647678,46.78080097,,WT,701.771653543307,44.01,2.166,,,,,,,712.0824393458836,,,1,,Triticum durum (Winter Triticale),7017.71653543307,7120.824393458835
2007,177,-117.08604299999999,46.780763,,WL,117.0,44.21,3.9010000000000002,,,,,,,198.9951838769736,,,1,,Lens culinaris (Winter Lentil),1170.0,1989.9518387697362
2007,178,-117.085625,46.780668,,SC,283.46456692913387,61.753,3.7553,,,,,,,590.6746762040033,,,1,,Brassica napus (Spring Canola),2834.645669291339,5906.746762040033
2007,180,-117.08478899999999,46.780634,,SP,88.0,44.2,2.969,,,,,,,250.7715826738004,,,1,,Pisum sativum (Spring Pea),880.0,2507.715826738004
2007,181,-117.08437099999999,46.780722999999995,,SB,446.9651292793348,43.93,2.011,,,,,,,546.9508871324415,,,1,,Hordeum vulgare (Spring Barley),4469.651292793348,5469.508871324415
2007,182,-117.08392119,46.78065692,,SW,284.9409448818898,,2.8947368421052637,,,,,,,417.4086412936724,,,1,,Triticum aestivum (Spring Wheat),2849.4094488188975,4174.086412936724
2007,183,-117.08353500000001,46.780739000000004,,SW,478.34645669291336,,2.333333333333333,,,,,,,700.7274599955953,,,1,,Triticum aestivum (Spring Wheat),4783.464566929134,7007.274599955953
2007,184,-117.08311699999999,46.78066,,SW,468.01181102362204,,2.1929824561403506,,,,,,,685.5882864771718,,,1,,Triticum aestivum (Spring Wheat),4680.118110236221,6855.882864771718
2007,185,-117.082699,46.780729,,SW,436.51574803149606,,2.631578947368421,,,,,,,639.4498528972149,,,1,,Triticum aestivum (Spring Wheat),4365.157480314961,6394.498528972149
2007,186,-117.08228100000001,46.780766,,SW,347.4409448818898,,1.4736842105263157,,,,,,,508.9645954288993,,,1,,Triticum aestivum (Spring Wheat),3474.4094488188975,5089.645954288993
2007,187,-117.08186299999998,46.780568,,SW,298.7204724409449,,1.4912280701754386,,,,,,,437.5942059849034,,,1,,Triticum aestivum (Spring Wheat),2987.2047244094488,4375.942059849034
2007,188,-117.081445,46.780707,,SW,257.3818897637795,,2.8596491228070176,,,,,,,377.0375119112101,,,1,,Triticum aestivum (Spring Wheat),2573.818897637795,3770.375119112101
2007,189,-117.081027,46.780709,,SW,409.9409448818898,,2.3157894736842097,,,,,,,600.5205495641263,,,1,,Triticum aestivum (Spring Wheat),4099.4094488188975,6005.205495641263
2007,190,-117.08060900000001,46.780565,,WW,464.07480314960634,43.92,2.101,,,,,,,510.6189150175052,,,1,,Triticum aestivum (Winter Wheat),4640.748031496063,5106.1891501750515
2007,191,-117.08019099999999,46.780828,,WW,495.0787401574803,,1.8947368421052635,,,,,,,544.7323738150692,,,1,,Triticum aestivum (Winter Wheat),4950.787401574803,5447.3237381506915
2007,192,-117.079773,46.780799,,WW,434.0551181102362,,2.12280701754386,,,,,,,477.5884231658956,,,1,,Triticum aestivum (Winter Wheat),4340.5511811023625,4775.884231658956
2007,193,-117.079355,46.780763,,WW,462.10629921259834,44.07,2.04,,,,,,,508.4529811255962,,,1,,Triticum aestivum (Winter Wheat),4621.062992125983,5084.529811255962
2007,194,-117.07891312,46.78066353,,WW,493.60236220472433,,1.526315789473684,,,,,,,543.1079233961375,,,1,,Triticum aestivum (Winter Wheat),4936.023622047243,5431.0792339613745
2007,195,-117.078519,46.780696,,WW,484.74409448818903,,1.3859649122807018,,,,,,,533.3612208825476,,,1,,Triticum aestivum (Winter Wheat),4847.440944881891,5333.612208825476
2007,196,-117.078101,46.780701,,WW,547.2440944881888,,1.6842105263157894,,,,,,,602.1296219506528,,,1,,Triticum aestivum (Winter Wheat),5472.440944881888,6021.296219506528
2007,197,-117.07768300000001,46.780638,,WW,414.8622047244094,44.166000000000004,2.0011,,,,,,,456.47056771978447,,,1,,Triticum aestivum (Winter Wheat),4148.622047244095,4564.705677197845
2007,198,-117.077265,46.780802,,WW,473.42519685039366,,1.5438596491228072,,,,,,,520.907101004072,,,1,,Triticum aestivum (Winter Wheat),4734.251968503937,5209.0710100407205
2007,199,-117.076847,46.780576,,WW,534.9409448818898,,1.6666666666666663,,,,,,,588.5925351262227,,,1,,Triticum aestivum (Winter Wheat),5349.4094488188975,5885.925351262227
2007,200,-117.08662620000001,46.7810531,,WT,,,,,,,,,,,,,0,This area planted to RR alfalfa.  WT should have been here if it were planted.,Triticum durum (Winter Triticale),,
2007,201,-117.086242,46.781048999999996,,WT,472.93307086614175,44.08,2.698,,,,,,,832.5048383592,,,1,,Triticum durum (Winter Triticale),4729.330708661418,8325.048383592
2007,202,-117.085824,46.780954,,WL,,,,,,,,,,,,,0,crop Failure,Lens culinaris (Winter Lentil),,
2007,203,-117.085406,46.781071999999995,,SC,139.76377952755905,61.388999999999996,4.1416,,,,,,,294.69088641147584,,,1,,Brassica napus (Spring Canola),1397.6377952755906,2946.908864114758
2007,205,-117.08457,46.781009000000005,,SP,233.0,43.66,3.502,,,,,,,298.16658824366635,,,1,,Pisum sativum (Spring Pea),2330.0,2981.6658824366637
2007,206,-117.084152,46.780962,,SB,483.90204799226984,44.26,1.8730000000000002,,,,,,,568.5877655334564,,,1,,Hordeum vulgare (Spring Barley),4839.0204799226985,5685.877655334563
2007,207,-117.08375497,46.78103938,,SB,463.5233523073178,44.26,1.99,,,,,,,556.650349639797,,,1,,Hordeum vulgare (Spring Barley),4635.233523073178,5566.503496397971
2007,208,-117.083316,46.780946,,SW,281.98818897637796,,2.719298245614035,,,,,,,413.08316314555145,,,1,,Triticum aestivum (Spring Wheat),2819.8818897637793,4130.831631455514
2007,209,-117.082898,46.781015000000004,,SW,326.77165354330714,,2.5087719298245617,,,,,,,478.6862483920526,,,1,,Triticum aestivum (Spring Wheat),3267.7165354330714,4786.862483920526
2007,210,-117.08248,46.781052,,SW,410.92519685039366,,2.5087719298245617,,,,,,,601.9623756134997,,,1,,Triticum aestivum (Spring Wheat),4109.251968503937,6019.623756134997
2007,211,-117.08206200000001,46.780854,,SW,360.23622047244095,,2.5614035087719302,,,,,,,527.7083340707568,,,1,,Triticum aestivum (Spring Wheat),3602.3622047244094,5277.083340707568
2007,212,-117.081644,46.780993,,SW,522.1456692913385,,2.017543859649123,,,,,,,764.8887191927224,,,1,,Triticum aestivum (Spring Wheat),5221.456692913385,7648.887191927224
2007,213,-117.081226,46.780995000000004,,SW,524.6062992125983,,2.052631578947368,,,,,,,768.4932843161567,,,1,,Triticum aestivum (Spring Wheat),5246.062992125982,7684.932843161568
2007,214,-117.080808,46.780851,,SW,389.27165354330714,,2.6842105263157894,,,,,,,570.2422025272795,,,1,,Triticum aestivum (Spring Wheat),3892.7165354330714,5702.422025272795
2007,215,-117.08043771,46.78111806,,SW,403.0511811023622,,2.543859649122807,,,,,,,590.4277672185108,,,1,,Triticum aestivum (Spring Wheat),4030.5118110236217,5904.277672185108
2007,216,-117.079972,46.781085,,WW,398.12992125984255,,2.4035087719298245,,,,,,,438.0601296385595,,,1,,Triticum aestivum (Winter Wheat),3981.2992125984256,4380.601296385595
2007,217,-117.079554,46.781048999999996,,WW,576.279527559055,,1.859649122807017,,,,,,,634.0771468563081,,,1,,Triticum aestivum (Winter Wheat),5762.795275590551,6340.771468563081
2007,218,-117.079136,46.78097,,WW,599.4094488188978,,1.7192982456140349,,,,,,,659.5268700862367,,,1,,Triticum aestivum (Winter Wheat),5994.094488188977,6595.268700862367
2007,219,-117.078718,46.780982,,WW,684.5472440944882,44.051,1.9691,,,,,,,753.2035109112932,,,1,,Triticum aestivum (Winter Wheat),6845.472440944882,7532.035109112931
2007,220,-117.0783,46.780986999999996,,WW,542.8149606299213,,1.9649122807017545,,,,,,,597.256270693858,,,1,,Triticum aestivum (Winter Wheat),5428.149606299213,5972.56270693858
2007,221,-117.077882,46.780924,,WW,564.4685039370079,,1.9298245614035088,,,,,,,621.0815435048551,,,1,,Triticum aestivum (Winter Wheat),5644.685039370079,6210.815435048551
2007,222,-117.07746399999999,46.781088000000004,,WW,596.9488188976378,,1.8070175438596487,,,,,,,656.8194527213508,,,1,,Triticum aestivum (Winter Wheat),5969.488188976378,6568.194527213508
2007,223,-117.077046,46.780862,,WW,435.03937007874015,,1.824561403508772,,,,,,,478.67139011185,,,1,,Triticum aestivum (Winter Wheat),4350.393700787401,4786.7139011185
2007,224,-117.076628,46.780986,,WW,465.0590551181102,,1.9473684210526316,,,,,,,511.70188196345947,,,1,,Triticum aestivum (Winter Wheat),4650.5905511811025,5117.018819634594
2007,225,-117.08629499999999,46.781365,,AL,,,,,,,,,,,,,0,This area planted to RR alfalfa.  WT should have been here if it were planted.,Medicago sativa (Alfalfa),,
2007,226,-117.08586126,46.78132062,,WL,46.0,44.05,3.8280000000000003,,,,,,,66.35022569768013,,,1,,Lens culinaris (Winter Lentil),460.0,663.5022569768013
2007,227,-117.08543278,46.78122203,,SC,132.8740157480315,61.101000000000006,4.115,,,,,,,289.76558109007334,,,1,,Brassica napus (Spring Canola),1328.740157480315,2897.6558109007333
2007,228,-117.08504099999999,46.781358000000004,,SC,36.417322834645674,61.611000000000004,4.3296,,,,,,,94.73425196850393,,,1,,Brassica napus (Spring Canola),364.17322834645677,947.3425196850393
2007,230,-117.08420500000001,46.781295,,SP,165.5,43.9,3.3160000000000003,,,,,,,234.52325581395348,,,1,,Pisum sativum (Spring Pea),1655.0,2345.232558139535
2007,231,-117.08378700000002,46.781248,,SB,309.80724579591407,44.65,1.996,,,,,,,466.606652960248,,,1,,Hordeum vulgare (Spring Barley),3098.0724579591406,4666.06652960248
2007,232,-117.08328225,46.78127044,,SW,257.87401574803147,,3.12280701754386,,,,,,,377.7584249358969,,,1,,Triticum aestivum (Spring Wheat),2578.740157480315,3777.5842493589694
2007,233,-117.082951,46.781232,,SW,273.62204724409446,,2.631578947368421,,,,,,,400.8276417258753,,,1,,Triticum aestivum (Spring Wheat),2736.220472440945,4008.276417258753
2007,234,-117.08253300000001,46.781301,,SW,431.59448818897636,,2.5964912280701755,,,,,,,632.2407226503466,,,1,,Triticum aestivum (Spring Wheat),4315.944881889764,6322.407226503466
2007,235,-117.08211499999999,46.781338,,SW,308.07086614173227,,2.982456140350877,,,,,,,451.29155345395316,,,1,,Triticum aestivum (Spring Wheat),3080.7086614173227,4512.915534539532
2007,236,-117.08169699999999,46.78114,,SW,412.40157480314963,,2.5087719298245617,,,,,,,604.1251146875603,,,1,,Triticum aestivum (Spring Wheat),4124.0157480314965,6041.251146875603
2007,237,-117.08124367,46.78126348,,SW,253.44488188976376,,2.736842105263158,,,,,,,371.27020771371537,,,1,,Triticum aestivum (Spring Wheat),2534.4488188976375,3712.7020771371535
2007,238,-117.08086100000001,46.781281,,SW,314.9606299212598,,2.4035087719298245,,,,,,,461.38433579956876,,,1,,Triticum aestivum (Spring Wheat),3149.606299212598,4613.843357995687
2007,239,-117.08045495,46.78115338,,SW,467.0275590551181,,2.4912280701754383,,,,,,,684.1464604277978,,,1,,Triticum aestivum (Spring Wheat),4670.275590551181,6841.464604277979
2007,240,-117.08011053,46.78144636,,SW,215.55118110236216,,2.263157894736842,,,,,,,315.7599048128298,,,1,,Triticum aestivum (Spring Wheat),2155.5118110236217,3157.599048128298
2007,241,-117.07960700000001,46.781371,,WW,619.5866141732282,,1.9649122807017545,,,,,,,681.7276924783022,,,1,,Triticum aestivum (Winter Wheat),6195.866141732282,6817.276924783022
2007,242,-117.07918899999999,46.781335,,WW,579.7244094488187,,2.017543859649123,,,,,,,637.8675311671485,,,1,,Triticum aestivum (Winter Wheat),5797.244094488187,6378.675311671485
2007,243,-117.078771,46.781256,,WW,606.7913385826772,,2.052631578947368,,,,,,,667.649122180895,,,1,,Triticum aestivum (Winter Wheat),6067.913385826772,6676.49122180895
2007,244,-117.07838882,46.78129255,,WW,594.9803149606299,,1.7192982456140349,,,,,,,654.653518829442,,,1,,Triticum aestivum (Winter Wheat),5949.8031496062995,6546.53518829442
2007,245,-117.07793500000001,46.781273,,WW,435.03937007874015,43.98,2.3632,,,,,,,478.67139011185,,,1,,Triticum aestivum (Winter Wheat),4350.393700787401,4786.7139011185
2007,246,-117.07751699999999,46.781209999999994,,WW,511.8110236220472,,1.649122807017544,,,,,,,563.142811896294,,,1,,Triticum aestivum (Winter Wheat),5118.110236220472,5631.42811896294
2007,247,-117.077099,46.781374,,WW,593.503937007874,,2.0701754385964914,,,,,,,653.0290684105104,,,1,,Triticum aestivum (Winter Wheat),5935.03937007874,6530.2906841051035
2007,248,-117.07669891,46.78116437,,WW,670.767716535433,44.25899999999999,1.9551,,,,,,,738.0419736679316,,,1,,Triticum aestivum (Winter Wheat),6707.67716535433,7380.419736679316
2007,249,-117.08586399999999,46.781526,,WT,711.6141732283464,43.14,2.094,,,,,,,706.9029813238054,,,1,,Triticum durum (Winter Triticale),7116.141732283464,7069.029813238054
2007,250,-117.08544599999999,46.781644,,WL,136.5,44.09,4.295,,,,,,,235.42584140508941,,,1,,Lens culinaris (Winter Lentil),1365.0,2354.2584140508943
2007,251,-117.08502800000001,46.781492,,SC,118.6023622047244,61.428000000000004,4.0142,,,,,,,261.24805246816493,,,1,,Brassica napus (Spring Canola),1186.023622047244,2612.4805246816495
2007,254,-117.083774,46.781597,,SP,182.5,44.68,3.332,,,,,,,313.94594594594594,,,1,,Pisum sativum (Spring Pea),1825.0,3139.459459459459
2007,255,-117.08335600000001,46.781518,,SB,496.5551181102362,44.19,1.838,,,,,,,605.4379921259842,,,1,,Hordeum vulgare (Spring Barley),4965.5511811023625,6054.379921259842
2007,256,-117.08293799999998,46.781587,,SW,421.2598425196849,,2.5614035087719302,,,,,,,617.1015491319232,,,1,,Triticum aestivum (Spring Wheat),4212.598425196849,6171.015491319232
2007,257,-117.08252,46.781624,,SW,280.0196850393701,,2.4035087719298245,,,,,,,410.1995110468041,,,1,,Triticum aestivum (Spring Wheat),2800.1968503937005,4101.995110468041
2007,258,-117.082102,46.781426,,SW,306.59448818897636,,2.736842105263158,,,,,,,449.1288143798927,,,1,,Triticum aestivum (Spring Wheat),3065.9448818897636,4491.288143798927
2007,259,-117.08168400000001,46.781565,,SW,356.79133858267716,,2.526315789473684,,,,,,,522.6619428979488,,,1,,Triticum aestivum (Spring Wheat),3567.9133858267714,5226.6194289794885
2007,260,-117.08126599999999,46.781566999999995,,SW,370.0787401574803,,2.4912280701754383,,,,,,,542.1265945644933,,,1,,Triticum aestivum (Spring Wheat),3700.787401574803,5421.265945644933
2007,261,-117.080848,46.781423,,SW,311.51574803149606,,2.8070175438596485,,,,,,,456.33794462676104,,,1,,Triticum aestivum (Spring Wheat),3115.1574803149606,4563.379446267611
2007,262,-117.08043,46.781686,,SW,269.1929133858268,,2.4912280701754383,,,,,,,394.33942450369386,,,1,,Triticum aestivum (Spring Wheat),2691.929133858268,3943.3942450369386
2007,263,-117.08001200000001,46.781657,,SW,259.84251968503935,,2.4035087719298245,,,,,,,380.64207703464416,,,1,,Triticum aestivum (Spring Wheat),2598.4251968503936,3806.4207703464417
2007,264,-117.079594,46.781621,,WW,577.263779527559,,1.9298245614035088,,,,,,,635.1601138022622,,,1,,Triticum aestivum (Winter Wheat),5772.63779527559,6351.601138022623
2007,265,-117.0791581,46.78153382,,WW,534.9409448818898,43.718999999999994,2.347,,,,,,,588.5925351262227,,,1,,Triticum aestivum (Winter Wheat),5349.4094488188975,5885.925351262227
2007,266,-117.07875800000001,46.781554,,WW,453.74015748031496,,2.0350877192982453,,,,,,,499.24776208498383,,,1,,Triticum aestivum (Winter Wheat),4537.40157480315,4992.477620849839
2007,267,-117.07834,46.781559,,WW,627.9527559055118,,1.859649122807017,,,,,,,690.9329115189148,,,1,,Triticum aestivum (Winter Wheat),6279.527559055118,6909.329115189148
2007,268,-117.077922,46.781496000000004,,WW,606.7913385826772,44.257,2.4233,,,,,,,667.649122180895,,,1,,Triticum aestivum (Winter Wheat),6067.913385826772,6676.49122180895
2007,269,-117.077504,46.781659999999995,,WW,640.255905511811,,1.4736842105263157,,,,,,,704.4699983433449,,,1,,Triticum aestivum (Winter Wheat),6402.559055118109,7044.699983433448
2007,270,-117.07708600000001,46.781434000000004,,WW,591.0433070866143,,1.9649122807017545,,,,,,,650.3216510456242,,,1,,Triticum aestivum (Winter Wheat),5910.433070866143,6503.216510456242
2007,271,-117.076668,46.781558000000004,,WW,336.1220472440945,,2.421052631578948,,,,,,,369.8332120434316,,,1,,Triticum aestivum (Winter Wheat),3361.2204724409453,3698.332120434316
2007,272,-117.08559,46.781812,,WT,594.4881889763781,43.48,1.7530000000000001,,,,,,,768.538531786535,,,1,,Triticum durum (Winter Triticale),5944.881889763781,7685.38531786535
2007,273,-117.085172,46.781929999999996,,WL,53.5,44.23,3.9,,,,,,,80.36201705464775,,,1,,Lens culinaris (Winter Lentil),535.0,803.6201705464775
2007,274,-117.084754,46.781778,,SC,216.53543307086613,61.381,3.7954,,,,,,,456.93730059781217,,,1,,Brassica napus (Spring Canola),2165.354330708661,4569.373005978122
2007,275,-117.08435697,46.78187778,,SC,307.5787401574803,62.268,4.0943,,,,,,,638.8594659444692,,,1,,Brassica napus (Spring Canola),3075.787401574803,6388.594659444692
2007,277,-117.0835,46.781883,,SP,123.0,44.58,3.025,,,,,,,262.2117564320439,,,1,,Pisum sativum (Spring Pea),1230.0,2622.1175643204388
2007,278,-117.083082,46.781804,,SB,473.42519685039366,44.21,1.724,,,,,,,533.7704830815068,,,1,,Hordeum vulgare (Spring Barley),4734.251968503937,5337.704830815068
2007,279,-117.08265008,46.78185937,,SW,438.48425196850405,,2.4912280701754383,,,,,,,642.3335049959621,,,1,,Triticum aestivum (Spring Wheat),4384.84251968504,6423.335049959622
2007,280,-117.082246,46.781909999999996,,SW,339.07480314960634,,2.5789473684210518,,,,,,,496.7090740092232,,,1,,Triticum aestivum (Spring Wheat),3390.7480314960635,4967.0907400922315
2007,281,-117.08181228,46.78170481,,SW,305.11811023622045,,2.929824561403509,,,,,,,446.9660753058322,,,1,,Triticum aestivum (Spring Wheat),3051.1811023622045,4469.660753058322
2007,282,-117.08141,46.781851,,SW,337.59842519685037,,2.3157894736842097,,,,,,,494.54633493516263,,,1,,Triticum aestivum (Spring Wheat),3375.9842519685035,4945.463349351627
2007,283,-117.080992,46.781853000000005,,SW,246.06299212598427,,2.5789473684210518,,,,,,,360.456512343413,,,1,,Triticum aestivum (Spring Wheat),2460.629921259843,3604.5651234341303
2007,284,-117.080574,46.781709,,SW,270.6692913385827,,2.6842105263157894,,,,,,,396.50216357775435,,,1,,Triticum aestivum (Spring Wheat),2706.692913385827,3965.0216357775435
