HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,CropExists,Comments
2006,278,-117.083082,46.781804,,WW,587.1062992125984,44.31,2.199,,,,,,,621.715083367875,,,1,
2006,279,-117.08265008,46.78185937,,SC,124.5,60.359,4.3635,,,,,,,341.58250592835066,,,1,
2006,280,-117.082246,46.78191,,SC,135,60.148,4.3734,,,,,,,388.0249877054173,,,1,
2006,281,-117.08181228,46.78170481,,WL,135.5,44.42,4.074,,,,,,,162.5615900008071,,,1,
2006,282,-117.08141,46.781851,,WL,96.5,44.22,3.848,,,,,,,134.23166996101372,,,1,
2006,283,-117.080992,46.781853,,WB,464.5,45.14,1.522,,,,,,,426.7317073170732,,,1,Winter Barley planted with mini concord.  Spacing was paired rows 12 inches between pairs.  One person took 4 paired rows while others took 3 paired rows.
2006,284,-117.080574,46.781709,,SB,314.4685039370079,43.73,1.904,,,,,,,405.8648208996499,,,1,
2006,285,-117.080156,46.781972,,SB,352.3622047244094,42.95,1.601,,,,,,,423.4506282828636,,,1,
2006,286,-117.079738,46.781943,,SP,71.5,43.04,3.642,,,,,,,273,,,1,
2006,287,-117.07932,46.781907,,SW,386.31889763779526,45.04,2.581,,,,,,,545.4253680246491,,,1,
2006,288,-117.07886619,46.78180208,,SW,351.87007874015745,45.2,2.664,,,,,,,485.86256263421615,,,1,
2006,289,-117.078484,46.78184,,SW,382.3818897637795,44.42,2.471,,,,,,,434.5062335958005,,,1,
2006,290,-117.078066,46.781845,,SW,287.40157480314963,44.54,2.456,,,,,,,359.61122047244095,,,1,
2006,291,-117.077648,46.781782,,SW,276.0826771653543,45.41,2.972,,,,,,,421.2129733783277,,,1,
2006,292,-117.07723,46.781946,,SW,262.79527559055117,45.31,3.059,,,,,,,614.0079341227384,,,1,
2006,293,-117.076812,46.78172,,SW,255.41338582677164,44.85,2.473,,,,,,,329.4168307086614,,,1,
2006,297,-117.085536,46.782098,,WW,,,,,,,,,,,,,0,
2006,298,-117.085118,46.782216,,WW,413.3858267716535,44.43,1.951,,,,,,,441.59360661591944,,,1,
2006,299,-117.0847,46.782064,,WW,492.1259842519685,44.06,2.093,,,,,,,523.2350691663809,,,1,
2006,300,-117.084282,46.782153,,WW,545.767716535433,44.02,2.168,,,,,,,578.8533155288827,,,1,
2006,301,-117.083864,46.782106,,WW,517.2244094488188,44.09,2.074,,,,,,,549.2582853543405,,,1,
2006,302,-117.08343026,46.78215462,,WW,468.01181102362204,44.31,2.276,,,,,,,498.23237126030205,,,1,
2006,303,-117.08301227,46.78207922,,WW,468.503937007874,43.97,2.151,,,,,,,468.4478720223263,,,1,
2006,304,-117.08261,46.782159,,WW,469.9803149606299,45.09,2.279,,,,,,,500.2734078240636,,,1,
2006,305,-117.082192,46.782196,,SC,151,60.584,3.874,,,,,,,458.79448374666174,,,1,
2006,306,-117.081774,46.781998,,WP,34.5,43,3.783,,,,,,,110.35344827586206,,,1,
2006,307,-117.081356,46.782137,,WL,133,44.23,4.156,,,,,,,150.078125,,,1,
2006,308,-117.080938,46.782139,,WL,98.5,44.15,3.838,,,,,,,135.6844863733108,,,1,
2006,309,-117.08049902,46.78197702,,SB,489.6653543307087,43.57,1.838,,,,,,,456.7692777626935,,,1,
2006,310,-117.080102,46.782258,,SB,416.33858267716533,44.42,1.87,,,,,,,434.7483738445738,,,1,
2006,311,-117.079684,46.782229,,SP,35,43.27,3.899,,,,,,,235.2777777777778,,,1,
2006,312,-117.07930181,46.78221346,,SP,24,43.27,3.721,,,,,,,235.82643507276276,,,1,
2006,313,-117.078848,46.782114,,SW,297.244094488189,44.41,2.445,,,,,,,382.9199475065617,,,1,
2006,314,-117.07843,46.782126,,SW,277.06692913385825,44.7,2.795,,,,,,,497.79715035620546,,,1,
2006,315,-117.07804184,46.78214737,,SW,457.6771653543307,44.24,2.765,,,,,,,764.501312335958,,,1,
2006,316,-117.077594,46.782068,,SW,305.11811023622045,44.66,3.027,,,,,,,715.4909207777599,,,1,
2006,323,-117.08513522,46.78249247,,WW,,,,,,,,,,,,,0,
2006,324,-117.084751,46.78235,,WW,301.6732283464567,44.7,2.137,,,,,,,325.7647816224524,,,1,
2006,325,-117.084333,46.782439,,WW,488.18897637795277,44.12,2.033,,,,,,,519.1529960388579,,,1,
2006,326,-117.083915,46.782392,,WW,560.0393700787401,44.23,2.229,,,,,,,593.6508306161538,,,1,
2006,327,-117.083497,46.782455,,WW,520.1771653543307,44.5,2.029,,,,,,,565.4112513044303,,,1,
2006,328,-117.083079,46.782376,,WW,566.9291338582677,44.54,2.24,,,,,,,600.7944585893192,,,1,
2006,329,-117.08264527,46.78243781,,WW,610.2362204724409,44.3,2.201,,,,,,,645.697262992073,,,1,
2006,330,-117.082243,46.782482,,WW,512.3031496062993,44.8,2.407,,,,,,,544.1556939449367,,,1,
2006,331,-117.081825,46.782284,,SC,134,60.017,4.2883,,,,,,,364.58333333333337,,,1,
2006,332,-117.081407,46.782423,,WP,,,,,,,,,,,,,0,
2006,333,-117.080989,46.782425,,WL,85.5,44.14,3.84,,,,,,,115.50675675675676,,,1,
2006,334,-117.080571,46.782281,,WB,559.5,44.88,1.547,,,,,,,423.72377291156863,,,1,Winter Barley planted with mini concord.  Spacing was paired rows 12 inches between pairs.  One person took 4 paired rows while others took 3 paired rows.
2006,335,-117.080153,46.782544,,WB,395.5,45.21,1.883,,,,,,,400.7696629213483,,,1,Winter Barley planted with mini concord.  Spacing was paired rows 12 inches between pairs.  One person took 4 paired rows while others took 3 paired rows.
2006,336,-117.079735,46.782515,,SB,441.43700787401576,43.97,1.906,,,,,,,525.8786249279815,,,1,
2006,337,-117.079317,46.782479,,SP,60,43.37,3.562,,,,,,,216.79793135810152,,,1,
2006,338,-117.07889105,46.78239455,,SW,310.5314960629921,44.3,2.472,,,,,,,451.19040238080476,,,1,
2006,348,-117.084617,46.782636,,WW,370.57086614173227,44.05,2.089,,,,,,,397.20106135410606,,,1,
2006,349,-117.084199,46.782725,,WW,360.7283464566929,44.27,2.112,,,,,,,386.9958785352984,,,1,
2006,350,-117.083781,46.782678,,WW,497.53937007874015,44.32,2.152,,,,,,,528.8479197167252,,,1,
2006,351,-117.083363,46.782741,,WW,508.8582677165354,44.36,2.166,,,,,,,540.5838799583539,,,1,
2006,352,-117.08291879,46.78264763,,WW,531.003937007874,44.14,2.122,,,,,,,563.5455413006713,,,1,
2006,353,-117.082527,46.782731,,WW,490.64960629921256,44.68,2.161,,,,,,,521.7042917435597,,,1,
2006,354,-117.082109,46.782768,,WW,491.14173228346453,44.28,2.109,,,,,,,522.2145508845001,,,1,
2006,355,-117.081691,46.78257,,SC,143,60.79,4.0784,,,,,,,423.40973572603946,,,1,
2006,356,-117.081273,46.782709,,WP,,,,,,,,,,,,,0,
2006,357,-117.080855,46.782711,,WP,,,,,,,,,,,,,0,
2006,358,-117.08041408,46.78255608,,WB,494,45.11,1.707,,,,,,,390.87591827410284,,,1,Winter Barley planted with mini concord.  Spacing was paired rows 12 inches between pairs.  One person took 4 paired rows while others took 3 paired rows.
2006,359,-117.080019,46.78283,,WB,455,44.95,1.593,,,,,,,313.54819277108436,,,1,Winter Barley planted with mini concord.  Spacing was paired rows 12 inches between pairs.  One person took 4 paired rows while others took 3 paired rows.
2006,360,-117.079601,46.782801,,SB,329.23228346456693,43.63,2.254,,,,,,,412.71643416583703,,,1,
2006,371,-117.08422983,46.78296597,,WW,394.1929133858268,44.24,2.687,,,,,,,421.6935001192445,,,1,
2006,372,-117.083798,46.782964,,WW,563.9763779527559,44.15,2.106,,,,,,,597.732903743677,,,1,
2006,373,-117.08338,46.783027,,WW,476.3779527559055,44.36,2.18,,,,,,,506.90677665628857,,,1,
2006,374,-117.082962,46.782948,,WW,582.6771653543307,44.25,2.037,,,,,,,618.2138416908414,,,1,
2006,375,-117.08252827,46.78300622,,WW,474.9015748031496,43.96,2.149,,,,,,,505.3759992334674,,,1,
2006,376,-117.082126,46.783054,,WW,515.7480314960629,44.34,2.032,,,,,,,547.7275079315193,,,1,
2006,377,-117.08165033,46.78282132,,SC,147,59.884,4.1156,,,,,,,480.40740740740745,,,1,
2006,378,-117.08129,46.782995,,SC,128.5,58.663,4.2333,,,,,,,359.2748799386618,,,1,
2006,379,-117.080872,46.782997,,WP,,,,,,,,,,,,,0,
2006,380,-117.080454,46.782853,,WL,227,44.75,4.133,,,,,,,226.3235294117647,,,1,
2006,381,-117.080036,46.783116,,WL,47.5,44.61,4.039,,,,,,,98.63766785973483,,,1,
2006,394,-117.08390985,46.78312585,,WW,566.9291338582677,44.21,2.28,,,,,,,600.7944585893192,,,1,
2006,395,-117.083498,46.783313,,WW,572.3425196850394,44.18,1.963,,,,,,,606.4073091396635,,,1,
2006,396,-117.08308,46.783234,,WW,598.9173228346457,43.83,1.944,,,,,,,633.9613027504442,,,1,
2006,397,-117.082662,46.783303,,WW,394.68503937007875,44.11,1.986,,,,,,,422.20375926018494,,,1,
2006,398,-117.08227546,46.78335797,,WW,391.24015748031496,43.65,1.894,,,,,,,418.63194527360224,,,1,
2006,399,-117.081826,46.783142,,WW,633.8582677165355,45.45,2.248,,,,,,,670.1897017572114,,,1,
2006,400,-117.081408,46.783281,,WW,482.7755905511811,45.9,2.079,,,,,,,513.5401454885136,,,1,
2006,401,-117.08099,46.783283,,SC,147.5,59.539,4.0551,,,,,,,423.7864077669903,,,1,
2006,402,-117.080572,46.783139,,WP,,,,,,,,,,,,,0,
2006,419,-117.08321056,46.7834571,,WW,454.23228346456693,45.76,2.047,,,,,,,483.9451153139713,,,1,
2006,420,-117.08277087,46.78351532,,WW,536.9094488188977,45.31,1.933,,,,,,,569.6686509919558,,,1,
2006,421,-117.08236678,46.78355231,,WW,495.57086614173227,45.64,2.008,,,,,,,526.8068831529636,,,1,
2006,422,-117.081933,46.783428,,WW,472.93307086614175,45.8,2.4,,,,,,,503.33496266970593,,,1,
2006,423,-117.08148355,46.78355263,,WW,,,,,,,,,,,,,0,
2006,424,-117.081097,46.783569,,WW,,,,,,,,,,,,,0,
2006,425,-117.080679,46.783425,,SC,162,61.215,3.7353,,,,,,,507.44851227501726,,,1,
2007,2,-117.08706455,46.77869163,,SP,105.5,44.34,3.088,,,,,,,256.4916695529221,,,1,
2007,3,-117.086678,46.778791,,SP,151.5,44,3.032,,,,,,,271.5273264923279,,,1,
2007,4,-117.08626,46.778761,,SB,454.8455410611602,44.17,1.621,,,,,,,551.5670683791348,,,1,
2007,5,-117.085842,46.778666,,SW,364.6653543307087,,2.6140350877192984,,,,,,,534.1965512929382,,,1,
2007,6,-117.08541875,46.77877321,,SW,327.26377952755905,,2.6491228070175437,,,,,,,479.40716141673937,,,1,
2007,7,-117.085006,46.778632,,SW,336.12204724409446,,2.8421052631578947,,,,,,,492.3835958611022,,,1,
2007,8,-117.084588,46.778721,,SW,347.93307086614175,,2.631578947368421,,,,,,,509.68550845358607,,,1,
2007,9,-117.08417,46.778674,,SW,287.40157480314963,,2.719298245614035,,,,,,,421.0132064171065,,,1,
2007,10,-117.083752,46.778737,,SW,229.33070866141733,,2.87719298245614,,,,,,,335.94546950406095,,,1,
2007,11,-117.083334,46.778658,,SW,360.7283464566929,,2.8245614035087723,,,,,,,528.4292470954435,,,1,
2007,12,-117.08293984,46.77873108,,SW,226.3779527559055,,2.5087719298245617,,,,,,,331.61999135594,,,1,
2007,13,-117.082498,46.778764,,WW,418.3070866141732,,1.5438596491228072,,,,,,,460.260952030625,,,1,
2007,14,-117.08163216,46.77868863,,WW,249.01574803149606,44.257,2.4828,,,,,,,273.9906373264662,,,1,
2007,15,-117.081244,46.778707,,WW,510.8267716535433,,2,,,,,,,562.0598449503395,,,1,
2007,16,-117.080408,46.778826,,WW,624.0157480314961,,1.7543859649122806,,,,,,,686.6010437350969,,,1,
2007,17,-117.07999,46.778797,,WW,622.5393700787401,,1.8771929824561402,,,,,,,684.9765933161655,,,1,
2007,18,-117.08888012,46.77895174,,AL,,,,,,,,,,,,,0,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,19,-117.08846626,46.77882662,,WL,4,44.74,3.56,,,,,,,6.044691199555366,,,1,
2007,20,-117.088064,46.778867,,WL,57.5,44.29,4.217,,,,,,,87.83497244503047,,,1,
2007,21,-117.087646,46.778842,,SC,188.9763779527559,62.377,3.3993,,,,,,,401.86896946585114,,,1,
2007,24,-117.086392,46.779077,,SP,131,44.12,3.104,,,,,,,264.82665329107095,,,1,
2007,25,-117.085974,46.779047,,SB,487.1113460742701,44.52,1.999,,,,,,,570.4677055710246,,,1,
2007,26,-117.085556,46.778952,,SW,357.2834645669291,,2.175438596491228,,,,,,,523.3828559226358,,,1,
2007,27,-117.08511704,46.77906282,,SW,359.744094488189,,2.4035087719298245,,,,,,,526.98742104607,,,1,
2007,28,-117.08472,46.778918,,SW,344.48818897637796,,2.6842105263157894,,,,,,,504.63911728077835,,,1,
2007,29,-117.084302,46.779007,,SW,240.6496062992126,,2.789473684210526,,,,,,,352.52646907185806,,,1,
2007,30,-117.083884,46.77896,,SW,334.15354330708664,,2.456140350877193,,,,,,,489.49994376235503,,,1,
2007,31,-117.083466,46.779023,,SW,152.06692913385825,,2.5087719298245617,,,,,,,222.7621246282293,,,1,
2007,32,-117.083048,46.778944,,SW,372.53937007874015,,2.6491228070175437,,,,,,,545.7311596879274,,,1,
2007,33,-117.08263,46.779013,,SW,141.73228346456693,,2.8596491228070176,,,,,,,207.62295110980597,,,1,
2007,34,-117.082212,46.77905,,WW,420.76771653543307,,1.736842105263158,,,,,,,462.96836939551105,,,1,
2007,35,-117.081794,46.778852,,WW,487.6968503937008,,1.8421052631578947,,,,,,,536.6101217204111,,,1,
2007,36,-117.08140584,46.77900737,,WW,743.6023622047244,,1.8245614035087718,,,,,,,818.1815276685581,,,1,
2007,37,-117.080958,46.778993,,WW,401.5748031496063,43.934,1.8551,,,,,,,441.8505139494,,,1,
2007,38,-117.08054,46.778849,,WW,512.3031496062993,43.904,1.9089,,,,,,,563.6842953692715,,,1,
2007,39,-117.080122,46.779112,,WW,488.68110236220474,,1.5964912280701753,,,,,,,537.6930886663656,,,1,
2007,40,-117.079704,46.779083,,WW,255.90551181102362,43.816,1.8795,,,,,,,281.571405948147,,,1,
2007,41,-117.079286,46.779047,,WW,585.1377952755905,44.006,2.2232,,,,,,,643.8238493698979,,,1,
2007,42,-117.08870619,46.77911338,,AL,,,,,,,,,,,,,0,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,43,-117.088318,46.779153,,WT,469.48818897637796,44.37,2.102,,,,,,,834.3176486669273,,,1,
2007,44,-117.0879,46.779128,,WL,69.5,44.6,3.961,,,,,,,110.25383861617868,,,1,
2007,45,-117.08746351,46.77928833,,SC,124.50787401574803,62.711,3.5503,,,,,,,273.04840913929945,,,1,
2007,46,-117.087064,46.779278,,SC,170.76771653543307,61.939,3.4257,,,,,,,365.48453639651973,,,1,
2007,48,-117.086228,46.779333,,SP,187,44.19,3.475,,,,,,,283.1309313042606,,,1,
2007,49,-117.08581,46.779238,,SB,515.0480775337847,44.63,2.02,,,,,,,586.8324615543017,,,1,
2007,50,-117.08533553,46.77932123,,SW,391.24015748031496,,2.4736842105263155,,,,,,,573.1258546260267,,,1,
2007,51,-117.08496351,46.77919681,,SW,312.00787401574803,,2.7543859649122804,,,,,,,457.05885765144774,,,1,
2007,52,-117.084556,46.779293,,SW,397.6377952755905,,2.6491228070175437,,,,,,,582.4977239469555,,,1,
2007,53,-117.084138,46.779246,,SW,351.87007874015745,,2.43859649122807,,,,,,,515.4528126510806,,,1,
2007,54,-117.08372,46.779309,,SW,347.4409448818898,,2.4736842105263155,,,,,,,508.9645954288993,,,1,
2007,55,-117.083302,46.77923,,SW,352.3622047244094,,2.175438596491228,,,,,,,516.1737256757674,,,1,
2007,56,-117.08290191,46.77931128,,SW,318.40551181102364,,2.56140350877193,,,,,,,466.43072697237653,,,1,
2007,57,-117.082466,46.779336,,SW,374.50787401574803,,2.456140350877193,,,,,,,548.6148117866747,,,1,
2007,58,-117.082048,46.779138,,WW,351.87007874015745,,2.280701754385965,,,,,,,387.1606831787022,,,1,
2007,59,-117.08160015,46.77925244,,WW,721.4566929133858,44.85,2.1998,,,,,,,793.8147713845839,,,1,
2007,60,-117.081212,46.779279,,WW,669.2913385826772,,2.3333333333333335,,,,,,,736.417523249,,,1,
2007,61,-117.080794,46.779135,,WW,483.26771653543307,,1.368421052631579,,,,,,,531.7367704636163,,,1,
2007,62,-117.08039988,46.77941847,,WW,628.4448818897638,,1.6666666666666665,,,,,,,691.4743949918918,,,1,
2007,63,-117.079958,46.779369,,WW,497.0472440944882,43.826,2.3512,,,,,,,546.8983077069779,,,1,
2007,64,-117.07954,46.779333,,WW,535.4330708661417,,2.1578947368421053,,,,,,,589.1340185992,,,1,
2007,65,-117.079122,46.779254,,WW,555.1181102362204,,2.578947368421052,,,,,,,610.7933575182883,,,1,
2007,66,-117.07873385,46.77928646,,WW,525.0984251968504,43.685,2.1536,,,,,,,577.7628656666787,,,1,
2007,67,-117.078286,46.779271,,WW,352.8543307086614,,2.1052631578947367,,,,,,,388.24365012465654,,,1,
2007,68,-117.088231,46.779439000000004,,WT,484.251968503937,44.44,2.068,,,,,,,826.5484616338101,,,1,
2007,69,-117.087813,46.779414,,WL,44.5,44.76,4.221,,,,,,,63.5478674262866,,,1,
2007,70,-117.087395,46.779587,,WL,114.5,44.11,4.076,,,,,,,194.3245867579844,,,1,
2007,71,-117.086977,46.779564,,SC,199.8031496062992,62.637,3.6304,,,,,,,423.5029566962644,,,1,
2007,74,-117.08569155,46.77950963,,SB,508.6464095726541,44.46,2.08,,,,,,,583.0824976681654,,,1,
2007,75,-117.085305,46.779642,,SB,476.94736051990805,44.63,1.971,,,,,,,564.5138543248352,,,1,
2007,76,-117.084887,46.77949,,SW,510.8267716535433,,2.3333333333333335,,,,,,,748.3077196249255,,,1,
2007,77,-117.084469,46.779579,,SW,397.14566929133855,,2.631578947368421,,,,,,,581.7768109222686,,,1,
2007,78,-117.084051,46.779532,,SW,354.8228346456693,,2.8596491228070176,,,,,,,519.7782907992016,,,1,
2007,79,-117.083633,46.779595,,SW,415.3543307086614,,1.7719298245614035,,,,,,,608.4505928356812,,,1,
2007,80,-117.083215,46.779516,,SW,370.0787401574803,,2.5964912280701755,,,,,,,542.1265945644933,,,1,
2007,81,-117.082797,46.779585,,SW,326.7716535433071,,2.3859649122807016,,,,,,,478.6862483920526,,,1,
2007,82,-117.082379,46.779622,,SW,416.33858267716533,,2.5087719298245617,,,,,,,609.8924188850549,,,1,
2007,83,-117.081961,46.779424,,WW,558.0708661417323,44.171,2.2014,,,,,,,614.0422583561515,,,1,
2007,84,-117.081543,46.779563,,WW,554.1338582677165,,2,,,,,,,609.7103905723338,,,1,
2007,85,-117.081125,46.779565,,WW,601.3779527559055,,1.8596491228070173,,,,,,,661.6928039781457,,,1,
2007,86,-117.080707,46.779421,,WW,548.7725287716413,,,,,,,,,603.8113496596239,,,1,wet spot.  This spot was not planted
2007,87,-117.080289,46.779684,,WW,381.8897637795275,,1.7719298245614035,,,,,,,420.19117503031174,,,1,
2007,88,-117.079871,46.779655,,WW,506.39763779527556,,2.3508771929824563,,,,,,,557.1864936935447,,,1,
2007,89,-117.07944702,46.77960671,,WW,505.9055118110236,43.82,2.1736,,,,,,,556.6450102205677,,,1,
2007,90,-117.079035,46.77954,,WW,497.0472440944882,,2.578947368421052,,,,,,,546.8983077069779,,,1,
2007,91,-117.078617,46.779552,,WW,661.9094488188977,43.904,2.0895,,,,,,,728.295271154342,,,1,
2007,92,-117.078199,46.779557,,WW,761.3188976377953,,2,,,,,,,837.6749326957374,,,1,
2007,93,-117.077781,46.779494,,WW,304.1338582677165,,2.3684210526315788,,,,,,,334.6367862999132,,,1,
2007,94,-117.077363,46.779658,,WW,263.7795275590551,,2.526315789473684,,,,,,,290.23514151578235,,,1,
2007,95,-117.08807304,46.77971682,,AL,,,,,,,,,,,,,0,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,96,-117.087663,46.7797,,WT,288.8779527559055,44.26,1.802,,,,,,,496.27382712547256,,,1,
2007,97,-117.087245,46.779873,,WL,23,44.3,3.428,,,,,,,23.380732202979424,,,1,
2007,98,-117.086827,46.77985,,SC,168.79921259842519,61.654,3.8346,,,,,,,361.55108417280826,,,1,
2007,99,-117.086409,46.779935,,SC,189.96062992125985,62.646,3.6551,,,,,,,403.83569557770693,,,1,
2007,101,-117.085573,46.77981,,SP,165.5,44.05,3.332,,,,,,,311.26666666666665,,,1,
2007,102,-117.085155,46.779928,,SB,411.2211413643326,44.84,2.056,,,,,,,526.0128027704287,,,1,
2007,103,-117.084737,46.779776,,SW,408.95669291338584,,2.4736842105263155,,,,,,,599.0787235147526,,,1,
2007,104,-117.08434522,46.77988297,,SW,360.23622047244095,,1.8771929824561402,,,,,,,527.7083340707568,,,1,
2007,105,-117.083901,46.779818,,SW,310.03937007874015,,2.4912280701754383,,,,,,,454.1752055527005,,,1,
2007,106,-117.083483,46.779881,,SW,340.5511811023622,,2.4210526315789473,,,,,,,498.87181308328366,,,1,
2007,107,-117.083065,46.779802,,SW,168.79921259842519,,2.245614035087719,,,,,,,247.27316746758135,,,1,
2007,108,-117.082647,46.779871,,SW,320.37401574803147,,2.1052631578947367,,,,,,,469.3143790711238,,,1,
2007,109,-117.08219348,46.77987977,,SW,380.90551181102364,,2.578947368421052,,,,,,,557.9866811076034,,,1,
2007,110,-117.08175331,46.77967045,,WW,562.992125984252,,1.6842105263157894,,,,,,,619.4570930859236,,,1,
2007,111,-117.081393,46.779849,,WW,347.93307086614175,44.134,2.0199,,,,,,,382.8288153948846,,,1,
2007,112,-117.080975,46.779851,,WW,499.01574803149606,,1.9824561403508774,,,,,,,549.0642415988868,,,1,
2007,113,-117.08053909,46.77969063,,WW,382.3818897637795,,2.0350877192982453,,,,,,,420.732658503289,,,1,
2007,114,-117.080139,46.77997,,WW,314.4685039370079,43.837,1.9116,,,,,,,346.0079392324345,,,1,
2007,115,-117.07970309,46.77992463,,WW,394.1929133858268,,1.8421052631578947,,,,,,,433.7282618547419,,,1,
2007,116,-117.079303,46.779905,,WW,497.0472440944882,,1.5438596491228072,,,,,,,546.8983077069779,,,1,
2007,117,-117.078885,46.779826,,WW,456.6929133858268,,2.0350877192982453,,,,,,,502.49666292284707,,,1,
2007,118,-117.078467,46.779838,,WW,588.5826771653543,44.314,2.156,,,,,,,647.6142336807383,,,1,
2007,119,-117.07801916,46.77982663,,WW,629.9212598425197,44.246,2.1054,,,,,,,693.0988454108235,,,1,
2007,120,-117.077631,46.77978,,WW,392.2244094488189,,2.2105263157894735,,,,,,,431.5623279628331,,,1,
2007,121,-117.077213,46.779944,,WW,256.3976377952756,,2.1052631578947367,,,,,,,282.11288942112424,,,1,
2007,122,-117.087699,46.779986,,WT,524.1141732283464,43.48,1.718,,,,,,,805.5716566443937,,,1,
2007,123,-117.087281,46.780159,,WT,461.12204724409446,43.83,2.267,,,,,,,838.7201879856937,,,1,
2007,124,-117.086863,46.780136,,WL,58.5,44.42,3.671,,,,,,,89.70321129262616,,,1,
2007,125,-117.086445,46.780221,,SC,198.32677165354332,62.33,3.856,,,,,,,420.5528675284809,,,1,
2007,127,-117.08559328,46.78008882,,SP,176,44.57,3.557,,,,,,,258.32584269662925,,,1,
2007,128,-117.085191,46.780214,,SP,215,43.95,3.31,,,,,,,292.28307031085546,,,1,
2007,129,-117.084773,46.780062,,SB,443.6393044730916,44.44,2.056,,,,,,,545.0026881644924,,,1,
2007,130,-117.084355,46.780151,,SW,436.0236220472441,,1.8245614035087718,,,,,,,638.7289398725279,,,1,
2007,131,-117.083937,46.780104,,SW,412.89370078740154,,2.4912280701754383,,,,,,,604.8460277122472,,,1,
2007,132,-117.083519,46.780167,,SW,419.29133858267716,,2.4736842105263155,,,,,,,614.2178970331759,,,1,
2007,133,-117.083101,46.780088,,SW,212.5984251968504,,1.719298245614035,,,,,,,311.4344266647089,,,1,
2007,134,-117.082683,46.780157,,SW,379.9212598425197,,2.912280701754386,,,,,,,556.5448550582298,,,1,
2007,135,-117.082265,46.780194,,SW,296.25984251968504,,2.4035087719298245,,,,,,,433.98964086146935,,,1,
2007,136,-117.081847,46.779996,,SW,279.5275590551181,,2.578947368421052,,,,,,,409.47859802211724,,,1,
2007,137,-117.08145287,46.78014727,,SW,354.3307086614173,,2.87719298245614,,,,,,,519.0573777745149,,,1,
2007,138,-117.081011,46.780137,,WW,489.1732283464567,,1.8070175438596492,,,,,,,538.2345721393426,,,1,
2007,139,-117.080593,46.779993,,WW,359.744094488189,,2.052631578947368,,,,,,,395.82441874633747,,,1,
2007,140,-117.080175,46.780256,,WW,401.0826771653543,,1.8596491228070173,,,,,,,441.3090304764228,,,1,
2007,141,-117.079757,46.780226999999996,,WW,337.1062992125984,,1.2456140350877192,,,,,,,370.916178989386,,,1,
2007,142,-117.079339,46.780191,,WW,451.7716535433071,,1.5614035087719298,,,,,,,497.08182819307495,,,1,
2007,143,-117.0789031,46.78010382,,WW,475.39370078740154,44.237,2.1219,,,,,,,523.0730348959808,,,1,
2007,144,-117.078503,46.780124,,WW,461.12204724409446,,1.8245614035087718,,,,,,,507.3700141796419,,,1,
2007,145,-117.078085,46.780129,,WW,439.4685039370079,,1.5614035087719298,,,,,,,483.54474136864485,,,1,
2007,146,-117.077667,46.780066,,WW,355.31496062992125,,1.8421052631578947,,,,,,,390.9510674895426,,,1,
2007,147,-117.077249,46.78023,,WW,233.26771653543307,,1.8947368421052633,,,,,,,256.66316619119556,,,1,
2007,148,-117.076831,46.780004,,WW,498.5236220472441,,2.017543859649123,,,,,,,548.5227581259096,,,1,
2007,149,-117.087103,46.780422,,WT,634.3503937007874,43.92,2.201,,,,,,,747.5617267971186,,,1,
2007,150,-117.086685,46.780507,,WL,20.5,44.63,3.818,,,,,,,30.97904239772125,,,1,
2007,151,-117.08622506,46.78045544,,SC,164.37007874015748,62.524,3.871,,,,,,,352.70081666945737,,,1,
2007,154,-117.085013,46.780348,,SP,138.5,44.32,3.153,,,,,,,267.2781190964089,,,1,
2007,155,-117.084595,46.780437,,SB,354.37182665495425,44.74,2.191,,,,,,,492.71165713054916,,,1,
2007,156,-117.084177,46.78039,,SW,438.48425196850394,,2.4035087719298245,,,,,,,642.3335049959621,,,1,
2007,157,-117.083759,46.780453,,SW,259.84251968503935,,2.2982456140350878,,,,,,,380.64207703464416,,,1,
2007,158,-117.083341,46.780374,,SW,283.46456692913387,,2.578947368421052,,,,,,,415.24590221961193,,,1,
2007,159,-117.082923,46.780443,,SW,261.81102362204723,,2.263157894736842,,,,,,,383.5257291333915,,,1,
2007,160,-117.082505,46.78048,,SW,249.01574803149606,,2.280701754385965,,,,,,,364.7819904915341,,,1,
2007,161,-117.082087,46.780282,,SW,284.4488188976378,,2.3684210526315788,,,,,,,416.68772826898555,,,1,
2007,162,-117.08164513,46.78040873,,SW,319.3897637795275,,3.052631578947368,,,,,,,467.8725530217501,,,1,
2007,163,-117.081251,46.780423,,SW,261.31889763779526,,2.719298245614035,,,,,,,382.80481610870464,,,1,
2007,164,-117.080833,46.780279,,WW,496.5551181102362,,1.719298245614035,,,,,,,546.3568242340007,,,1,
2007,165,-117.080415,46.780542,,WW,589.0748031496063,,1.8947368421052633,,,,,,,648.1557171537155,,,1,
2007,166,-117.079997,46.780513,,WW,533.4645669291339,,2.3333333333333335,,,,,,,586.9680847072913,,,1,
